"athlete_number","athlete_relative_age","active_minutes","total_distance_m","max_speed_kph","session_load","sprint_events","total_dist_perc_rank","max_speed_perc_rank","session_load_perc_rank","session_id"
6613,20,76,2063.5,14.39,204.54,0,14.1935483870968,6.72811059907834,10.7834101382488,10
6613,20,90,1383.93,14.91,161.62,0,9.12442396313364,7.37327188940092,8.94009216589862,11
6613,20,90,3877.81,18.87,472.67,0,53.3640552995392,16.8663594470046,50.9677419354839,12
6613,20,90,2899.96,19.27,367.91,0,25.7142857142857,20,30.9677419354839,13
6613,20,90,6310.95,21.43,878.19,0,86.8202764976958,42.0276497695853,87.6497695852535,14
6613,20,90,2746.7,24.26,340.34,2,22.0276497695853,79.4470046082949,25.7142857142857,15
6613,20,90,3895.47,17.38,513.04,0,53.6405529953917,10.0460829493088,57.6958525345622,16
6613,20,90,1874.09,15.66,225.79,0,12.3502304147465,7.83410138248848,12.073732718894,17
6613,20,90,3958.37,20.6,550.48,0,56.1290322580645,31.9815668202765,62.3041474654378,18
6613,20,90,3265.07,20.58,391.12,0,34.5622119815668,31.5207373271889,35.2995391705069,19
6613,20,90,1871.78,20.27,216.24,0,12.1658986175115,28.7557603686636,11.6129032258065,20
6613,20,70,3090.46,17.29,374.74,0,30.6912442396313,9.95391705069124,31.705069124424,21
6613,20,90,1186.24,20.52,180.53,0,7.74193548387097,30.9677419354839,9.49308755760369,22
6613,20,110,954.97,13.92,103.04,0,7.28110599078341,6.45161290322581,6.45161290322581,23
6613,20,90,3261.01,21.92,438.15,2,34.2857142857143,49.4009216589862,43.963133640553,24
6613,20,90,7004.26,24.68,965.25,1,91.7972350230415,83.1336405529954,90.1382488479263,25
6613,20,78,4365.9,20.09,653.9,0,65.8064516129032,27.0967741935484,72.5345622119816,26
6613,20,100,1881.93,18.91,250.18,0,12.7188940092166,17.2350230414747,14.8387096774194,27
6613,20,75,833.77,12.08,83.32,0,5.99078341013825,3.2258064516129,5.16129032258065,28
6613,20,105,2876.48,21.46,348.84,0,24.9769585253456,42.3963133640553,27.1889400921659,29
6613,20,123,7420.91,20.99,1031.53,0,94.0092165898618,37.0506912442396,91.7972350230415,30
6613,20,120,6611.26,22.65,758.58,1,88.7557603686636,59.7235023041475,80.7373271889401,31
6613,20,90,115.86,5.91,4.93,0,0.460829493087558,0.368663594470046,0,32
6613,20,105,4213.3,21.32,546.62,0,61.6589861751152,41.1981566820277,61.8433179723502,33
6613,20,110,2664.84,21.57,342.65,0,20.7373271889401,44.4239631336406,26.3594470046083,34
6613,20,90,4164.57,21.77,575.6,0,60.4608294930876,47.2811059907834,64.8847926267281,35
6613,20,90,2763.2,20.74,335.98,0,22.5806451612903,33.5483870967742,24.5161290322581,36
6613,20,100,5009.81,23.53,541.89,1,76.4976958525346,71.705069124424,61.1059907834101,37
6613,20,116,4486.37,23.37,608.95,1,68.110599078341,69.4009216589862,68.4792626728111,38
6613,20,99,3745.06,18.51,358.62,0,50.0460829493088,15.1152073732719,29.2165898617512,39
6613,20,91,5678.1,22.67,880.88,1,82.8571428571429,59.9078341013825,87.926267281106,40
7181,20,110,4122.79,20.93,556.85,0,59.7235023041475,35.852534562212,63.0414746543779,1
7181,20,90,3735.6,22.72,491.86,1,49.7695852534562,60.6451612903226,54.5622119815668,2
7181,20,90,4001.82,21.37,504.23,0,57.0506912442396,41.5668202764977,56.4055299539171,3
7181,20,90,112.45,6.6,7.56,0,0.368663594470046,0.829493087557604,0.645161290322581,4
7181,20,90,4400.96,22.54,798.02,1,66.5437788018433,58.4331797235023,82.7649769585254,5
7181,20,90,5437.66,26.07,987.32,5,80.9216589861751,93.0875576036866,90.8755760368664,6
7181,20,90,4311.92,24.03,699.82,1,64.5161290322581,77.0506912442396,75.9447004608295,7
7181,20,90,505.85,15.4,66.01,0,3.2258064516129,7.64976958525346,3.87096774193548,8
7181,20,90,4591.01,22.06,709.03,0,70.5990783410138,51.4285714285714,76.9585253456221,9
7181,20,90,6082.05,18.65,996.3,0,85.0691244239631,15.5760368663594,91.2442396313364,10
7181,20,110,6207.47,24.3,1102.89,3,86.1751152073733,79.815668202765,93.7327188940092,11
7181,20,77,3829.42,23.88,459.9,3,52.4423963133641,75.7603686635945,48.8479262672811,12
