athlete_number,athlete_relative_age,active_minutes,total_distance_m,max_speed_kph,session_load,total_dist_perc_rank,max_speed_perc_rank,session_load_perc_rank
19179,18,90,4276.7,20.32,758.67,55.4248366,32.02614379,72.94117647
19179,18,95,2749.66,21.81,485.26,35.35947712,49.34640523,50.32679739
19179,18,90,526.56,19.18,84.84,12.2875817,23.7254902,16.40522876
19179,18,90,2334.26,19.83,270.51,29.1503268,28.23529412,28.95424837
19179,18,120,6163.92,26.83,795.19,82.22222222,89.47712418,75.22875817
19179,18,120,2813.73,19.62,284.38,36.53594771,26.79738562,30
19179,18,120,629.95,7.37,37.07,14.50980392,4.77124183,9.54248366
19179,18,120,432.4,8.32,34.99,7.712418301,7.777777778,8.300653595
19179,18,120,4359.38,24.43,512.7,57.18954248,71.56862745,52.61437908
20057,20,90,3494.79,20.37,382.14,41.38248848,29.86175115,33.5483871
20057,20,90,191.43,5.99,11.98,1.935483871,0.460829493,1.566820276
20057,20,90,3806.59,21.73,491.49,51.98156682,46.4516129,54.47004608
20057,20,90,3922.97,25.61,448.34,55.02304147,90.41474654,46.359447
20057,20,90,193.33,4.69,5.65,2.02764977,0.092165899,0.184331797
20057,20,90,183.43,6.35,13.85,1.658986175,0.64516129,2.211981567
20057,20,90,562.64,12.14,44.47,3.410138249,3.502304147,3.041474654
20057,20,73,2266.49,17.65,234.06,15.57603687,11.24423963,13.1797235
20057,20,76,2356.94,13.41,229.3,16.31336406,5.806451613,12.35023041
20057,20,90,2864.6,21.01,258.03,24.88479263,37.41935484,15.20737327
20057,20,70,2792.55,19.36,260.58,23.50230415,20.73732719,15.76036866
20057,20,80,4549.35,21.95,632,69.67741935,49.86175115,70.59907834
20057,20,90,3428.9,18.04,339.7,38.61751152,12.25806452,25.43778802
20057,20,100,4083.37,20.82,441.54,58.89400922,34.47004608,44.60829493
20057,20,101,4444.12,20.07,528.37,66.9124424,26.9124424,59.44700461
20057,20,74,2764.87,13.67,276.26,22.67281106,6.082949309,17.32718894
20057,20,90,4055.39,18.42,456.08,57.88018433,14.19354839,47.83410138
20057,20,110,1349.75,21.96,142.36,8.940092166,50.04608295,8.110599078
20057,20,90,3186.68,23.7,380.99,32.62672811,73.2718894,33.2718894
20057,20,91,156.22,12.87,9.41,0.921658986,4.331797235,1.105990783
20057,20,90,1667.54,23.72,232.71,10.41474654,73.5483871,12.81105991
20057,20,90,1872.62,19.94,266.38,12.25806452,25.80645161,16.22119816
20057,20,95,3083.58,22.42,361.7,30.32258065,56.95852535,29.67741935
20057,20,77,3191.08,22.89,349.61,32.71889401,63.41013825,27.28110599
20057,20,110,5421.79,21.69,774.16,80.73732719,45.89861751,81.29032258
20057,20,90,3175.8,19.65,337.76,32.35023041,23.41013825,24.97695853
20057,20,90,111.1,8.22,5.57,0.276497696,1.751152074,0.092165899
20562,18,120,421.97,8.9,35.93,6.993464052,9.150326797,8.823529412
20562,18,120,859.06,19.1,81.32,16.14379085,23.20261438,16.14379085
20562,18,90,626.61,12.67,68.18,14.37908497,14.18300654,15.09803922
20562,18,120,1327.75,22.1,169.94,19.60784314,52.48366013,19.93464052
20562,18,120,2689,19.22,313.9,34.05228758,24.05228758,32.67973856
20562,18,120,212.9,8.06,24.27,1.437908497,6.993464052,3.725490196
20562,18,120,1750.79,14.15,214.49,22.87581699,16.14379085,23.79084967
20562,18,120,312.8,9.25,31.11,3.006535948,9.869281046,6.274509804
20562,18,120,1351.19,21.82,212.49,19.67320261,49.54248366,23.66013072
20562,18,120,323.49,7.2,37.92,3.529411765,4.444444444,10.19607843
20562,18,90,1770.95,15.01,268.11,23.1372549,16.99346405,28.75816993
20562,18,120,3673.01,13.99,391.1,45.94771242,15.94771242,39.28104575
20562,18,90,442.56,6.9,47.18,8.758169935,3.267973856,13.07189542
20562,18,90,511.21,6.59,30.04,12.09150327,2.549019608,5.751633987
20562,18,120,4299.43,21.63,328.72,55.94771242,46.99346405,33.66013072
20562,18,120,3469.5,20.67,401.26,43.33333333,35.94771242,40.26143791
20562,18,120,441.13,8.52,44.2,8.562091503,8.366013072,12.2875817
20562,18,120,3460.08,21.69,264.3,43.07189542,47.97385621,28.16993464
20562,18,120,3028.93,20.89,219.61,38.88888889,38.88888889,24.31372549
20562,18,120,398.06,8.42,57.22,5.620915033,8.104575163,14.31372549
20562,18,90,364.11,8.55,23.13,4.705882353,8.562091503,3.333333333
20562,18,90,2940.41,22.27,272.28,38.03921569,54.11764706,29.08496732
20562,18,90,375.23,12.39,18.18,5.098039216,13.7254902,1.830065359
20562,18,90,2186.53,20.5,199.5,27.38562092,34.05228758,22.54901961
20562,18,90,458.86,11.33,25.37,9.934640523,12.48366013,4.31372549
20562,18,85,416.26,6.96,40.89,6.666666667,3.594771242,11.50326797
20562,18,90,3093.02,25.28,257.73,39.28104575,79.34640523,27.64705882
20562,18,120,484.18,6.32,22.68,11.50326797,1.764705882,3.071895425
20562,18,120,454.82,8.02,36.45,9.607843137,6.928104575,9.150326797
20562,18,95,974.54,10.38,22.27,16.8627451,11.56862745,2.875816993
20562,18,120,537.51,9.09,44.66,12.48366013,9.607843137,12.41830065
20562,18,120,396.44,6.49,25.73,5.555555556,2.352941176,4.640522876
20562,18,120,647.21,6.96,32.66,14.70588235,3.594771242,6.993464052
20562,18,120,439.77,9.06,37.46,8.300653595,9.477124183,9.869281046
20562,18,90,413.02,7.13,39.36,6.209150327,4.183006536,10.78431373
20602,21,95,4522.26,22.51,664.77,72.97297297,54.05405405,74.47447447
20602,21,120,5317.36,24.74,988.68,88.28828829,78.37837838,90.09009009
20602,21,110,4758.75,20.69,682.87,78.37837838,33.03303303,75.37537538
20602,21,100,4752.85,20.91,810.48,78.07807808,37.53753754,83.78378378
20602,21,95,2397.98,15.3,289.75,19.81981982,8.108108108,18.91891892
20602,21,120,2771.77,20.9,449.09,28.52852853,37.23723724,44.44444444
20602,21,83,2569.33,18.65,364.35,23.12312312,18.61861862,31.83183183
20602,21,83,3898.01,19.97,768.91,58.25825826,25.82582583,81.68168168
20602,21,78,3465.33,20.97,570.34,47.14714715,38.13813814,64.56456456
20602,21,109,1094.84,20.82,181.59,7.207207207,35.73573574,8.408408408
20602,21,105,4359.87,21.58,734.79,70.87087087,46.84684685,78.67867868
20602,21,104,2673.29,20.23,440.76,25.82582583,27.62762763,42.94294294
20602,21,94,4186.45,20.36,520.49,64.86486486,29.42942943,55.55555556
20602,21,120,4806.7,21.66,730.54,79.87987988,47.74774775,78.37837838
20602,21,105,6304.6,25.34,1062.62,95.7957958,82.88288288,93.69369369
20602,21,97,4106.34,19.5,774.32,63.06306306,23.42342342,81.98198198
20602,21,87,3438.18,21.88,461.6,45.94594595,49.54954955,46.54654655
20602,21,107,4534.46,20.13,758.12,73.87387387,26.42642643,80.78078078
20602,21,100,3697.73,18.58,567.36,55.25525526,18.31831832,63.36336336
20602,21,70,3331.48,19.23,1847.7,42.64264264,21.32132132,99.6996997
20602,21,106,2289.59,21.54,370.36,17.71771772,45.64564565,33.03303303
20602,21,108,2174.31,19.58,379.58,15.01501502,24.02402402,34.23423423
20602,21,110,1443.27,18.87,206.67,8.108108108,18.91891892,9.60960961
20602,21,75,3807.59,23.18,1986.89,56.75675676,60.66066066,100
20602,21,111,1887.21,21.37,302.37,11.11111111,43.24324324,21.32132132
20602,21,75,2653.86,17.31,311.61,25.22522523,12.61261261,22.82282282
20602,21,112,3358.61,22.89,586.82,43.84384384,57.05705706,65.46546547
20602,21,112,117.55,14.67,19.43,0.3003003,6.606606607,0.900900901
20602,21,75,5329.88,20.51,536.09,88.58858859,30.93093093,58.25825826
20602,21,75,4305.89,20.7,434.41,68.16816817,33.63363363,42.04204204
20602,21,75,5054.04,24.73,482.69,83.78378378,78.07807808,49.84984985
21777,19,95,6153.79,19.08,844.13,73.7704918,15.08196721,72.45901639
21777,19,100,5275.39,20.82,899.03,47.21311475,26.2295082,80.32786885
21777,19,120,8034.99,24.71,1191.11,92.78688525,79.67213115,97.04918033
21777,19,90,7304.88,22.5,1073.06,86.8852459,53.7704918,93.1147541
21777,19,90,5849.45,22.22,942.4,68.85245902,49.83606557,82.95081967
21777,19,90,3192.18,18.85,433.27,11.14754098,13.1147541,12.45901639
21777,19,90,4932.78,22.41,738.34,38.03278689,52.13114754,58.36065574
21777,19,90,5458.34,17.99,740.51,52.78688525,10.81967213,59.01639344
21777,19,75,3998.49,23.6,516.91,19.3442623,69.18032787,20.6557377
21777,19,90,5347.3,22.66,862.51,49.50819672,56.72131148,75.08196721
21777,19,90,3396.31,26.72,506.52,12.45901639,96.06557377,18.36065574
21777,19,100,8530.57,24.28,1351.46,98.03278689,76.06557377,99.01639344
21777,19,90,6273.21,22.02,844.63,76.39344262,45.90163934,72.78688525
21777,19,70,5160.88,24.24,722.8,42.29508197,75.73770492,56.72131148
21777,19,100,4893.54,25.73,587.83,37.37704918,88.19672131,32.78688525
21777,19,90,1045.62,17.28,96.35,4.590163934,8.196721311,5.901639344
21859,20,110,4214.88,26.31,509.98,61.75115207,94.10138249,57.23502304
21859,20,90,3493.03,22.42,476.1,41.29032258,56.95852535,51.61290323
21859,20,90,1195.35,24.41,189.96,7.834101382,80.46082949,10.04608295
21859,20,92,2572.58,26.19,352.78,19.35483871,93.91705069,27.83410138
21859,20,90,2039.37,20.18,247.96,13.91705069,27.74193548,14.37788018
21859,20,110,4251.83,24.39,710.62,62.67281106,80.36866359,77.23502304
21859,20,100,4568.89,24.33,626.12,70.04608295,79.9078341,70.04608295
21859,20,110,4746.99,22.34,842.72,73.3640553,55.85253456,85.62211982
21859,20,100,1448.87,26.02,233.7,9.400921659,92.71889401,13.0875576
21859,20,77,2968.94,21.46,400.44,27.74193548,42.39631336,37.05069124
21859,20,70,1458.98,13.9,168.35,9.493087558,6.359447005,9.124423963
21859,20,100,3769.55,20.82,441.82,50.96774194,34.47004608,44.79262673
21859,20,104,6422.44,25.24,974.92,87.74193548,87.64976959,90.50691244
21859,20,90,831.18,22.28,134.83,5.898617512,55.02304147,7.741935484
21859,20,120,6101.18,24.92,739.58,85.25345622,84.60829493,79.35483871
21859,20,105,2641.6,22.91,302.33,20.1843318,63.59447005,20.36866359
21859,20,90,3966.91,20.79,546.74,56.31336406,34.19354839,62.02764977
21859,20,100,1807.67,18.27,234.25,11.42857143,13.0875576,13.2718894
21859,20,78,3446.5,23.28,433.41,39.53917051,68.29493088,43.13364055
21859,20,90,935.16,23.26,200.94,7.004608295,67.92626728,10.69124424
21859,20,75,724.57,12.24,68.3,4.423963134,3.778801843,4.147465438
21859,20,105,3058.19,22.22,395.36,29.76958525,54.28571429,36.22119816
21859,20,123,6736.25,24.86,875.06,89.86175115,84.42396313,87.46543779
21859,20,120,6549.77,23.47,1078.54,88.57142857,70.87557604,93.1797235
21859,20,80,3620.34,24.53,449.55,45.99078341,81.19815668,46.6359447
21859,20,91,1202.13,24.08,207.02,7.926267281,77.69585253,11.15207373
21859,20,99,3441.4,19.39,334.26,39.07834101,21.01382488,24.05529954
21859,20,116,6879.1,26.12,1254.52,91.15207373,93.4562212,96.31336406
21859,20,100,3960.41,23.96,447.72,56.22119816,76.12903226,45.89861751
21859,20,90,2593.79,22.86,319.06,19.63133641,62.67281106,22.21198157
21859,20,110,2375.85,17.25,266.67,16.86635945,9.677419355,16.31336406
21859,20,105,4471.14,23.82,575.49,67.55760369,75.02304147,64.79262673
21859,20,70,2572.59,18.41,354.06,19.44700461,14.10138249,28.11059908
21859,20,90,2668.94,18.71,387.56,20.92165899,15.94470046,34.56221198
21859,20,90,3917.41,22.19,632.05,54.74654378,53.73271889,70.69124424
21859,20,76,2229.5,20.85,215.71,15.20737327,34.93087558,11.52073733
21859,20,90,2049.12,25.4,322.76,14.10138249,88.75576037,22.58064516
21859,20,90,176.99,8.58,15.81,1.105990783,1.843317972,2.580645161
21859,20,90,3342.24,22.62,378.43,36.58986175,59.26267281,32.53456221
21859,20,90,4195.41,26.53,580.64,61.19815668,94.93087558,65.34562212
25203,19,95,3925.79,18.51,422.98,16.72131148,11.80327869,12.13114754
25203,19,100,173,6.8,7.61,0.983606557,1.31147541,0
25203,19,90,441.24,10.72,30.93,2.62295082,2.950819672,2.295081967
25203,19,70,2131.99,16.29,263.17,7.868852459,5.901639344,8.852459016
25203,19,100,4858.54,21.06,533.78,36.06557377,29.50819672,21.96721311
25203,19,90,3693.25,22.76,402.23,14.75409836,57.70491803,11.47540984
25203,19,90,4572.07,20.68,570.21,29.18032787,24.91803279,26.8852459
25203,19,75,2794.25,21.27,260.01,9.180327869,32.13114754,8.524590164
27841,19,100,147.06,6.65,8.78,0.327868852,0.983606557,0.327868852
28009,20,78,4976.22,20.77,688.71,76.12903226,33.91705069,75.20737327
28009,20,75,681.58,10.75,69.78,4.147465438,2.488479263,4.331797235
28009,20,105,2921.67,19.5,400.11,26.5437788,22.21198157,36.77419355
28009,20,123,6689.97,23.4,1040.45,89.58525346,69.95391705,92.16589862
28009,20,120,6898.45,23.44,1060.73,91.24423963,70.32258065,92.71889401
28009,20,105,4183.3,19.77,616.58,60.82949309,24.70046083,69.58525346
28009,20,110,2596.67,18.5,331.91,19.7235023,14.93087558,23.77880184
28009,20,80,3434.55,20.64,453.85,38.89400922,32.53456221,47.18894009
28009,20,99,3599.07,19.44,382.54,44.88479263,21.75115207,33.640553
28009,20,116,6664.23,24.92,1021.94,89.40092166,84.60829493,91.61290323
28009,20,100,4571.82,23.18,566.11,70.13824885,66.8202765,63.96313364
28009,20,90,3558.55,20.03,524.53,43.04147465,26.5437788,59.17050691
28009,20,90,149,7.77,7.3,0.829493088,1.382488479,0.552995392
28009,20,110,3319.51,23.76,438.38,36.03686636,74.00921659,44.05529954
28009,20,101,4556.14,20.97,578.6,69.76958525,36.40552995,65.16129032
28009,20,70,2561.44,19.59,242.68,19.07834101,22.94930876,13.640553
28009,20,90,2373.12,19.66,292.36,16.68202765,23.68663594,19.07834101
28009,20,100,4656.59,21.62,534.68,71.98156682,45.16129032,60.36866359
28009,20,90,4993.19,24.58,668.16,76.31336406,82.21198157,73.640553
28009,20,90,4173.65,25.51,662.71,60.73732719,90.04608295,73.2718894
28009,20,90,3615.93,25.24,492.56,45.52995392,87.64976959,54.65437788
28009,20,90,4060.55,21.48,594.25,58.15668203,42.67281106,67.18894009
28009,20,90,3018.12,23.59,362.76,28.94009217,72.44239631,30.04608295
28009,20,90,3314.81,20.24,417.49,35.85253456,28.29493088,39.7235023
28009,20,90,3611.45,19.16,500.35,45.34562212,19.07834101,55.85253456
28009,20,90,3985.34,23.2,526.14,56.68202765,67.00460829,59.26267281
28009,20,73,2200.42,16.85,264.4,15.02304147,9.216589862,16.03686636
28009,20,90,4620.12,19.41,601.27,71.33640553,21.38248848,67.74193548
28009,20,90,3176.84,20.05,380.73,32.44239631,26.8202765,33.1797235
28009,20,90,3482.45,21.92,431.74,40.73732719,49.40092166,42.48847926
28009,20,110,4258.94,23.47,584.48,62.94930876,70.87557604,65.80645161
28009,20,90,908.23,24.41,112.88,6.728110599,80.46082949,6.912442396
28009,20,90,608.43,21.58,105.38,3.686635945,44.79262673,6.543778802
28009,20,90,2888.11,20.29,432.47,25.34562212,28.94009217,42.76497696
28009,20,110,5209.04,25.06,828.36,78.43317972,86.08294931,84.70046083
28009,20,100,3326.37,21.34,425.76,36.22119816,41.29032258,41.10599078
28009,20,105,3340.45,22.07,571.5,36.49769585,51.52073733,64.33179724
28009,20,70,1795.13,13.37,155.63,11.33640553,5.714285714,8.66359447
28009,20,95,3145.67,22.16,406.24,31.33640553,52.99539171,37.78801843
28009,20,100,3461.96,21.24,435.23,39.8156682,39.9078341,43.59447005
28009,20,104,1902.31,25.15,302.33,12.81105991,87.09677419,20.36866359
28009,20,120,4154.6,21.96,551.41,60.36866359,50.04608295,62.48847926
28009,20,105,2787.94,21.23,355.57,23.31797235,39.8156682,28.47926267
28009,20,110,3914.99,24.97,490.83,54.37788018,85.25345622,54.10138249
28009,20,100,1955.48,15.84,244.52,13.2718894,7.926267281,13.91705069
28299,18,120,4419.58,21.53,636.23,58.5620915,45.94771242,63.20261438
28299,18,90,4500.72,20.6,705.09,59.73856209,35.09803922,69.1503268
28299,18,95,7670.46,21.96,1449.52,93.33333333,51.37254902,96.8627451
28299,18,90,4636.73,19.65,805.74,62.61437908,26.92810458,76.14379085
28299,18,95,7196.55,22.43,1276.96,91.30718954,55.75163399,94.37908497
28299,18,90,3901.6,20.04,627.38,49.93464052,29.67320261,62.35294118
28299,18,120,5910.07,24.48,925.84,79.73856209,72.02614379,82.61437908
28299,18,120,4124.69,20.97,536.7,53.20261438,39.54248366,55.4248366
28299,18,100,4368,23.54,732.83,57.32026144,65.81699346,70.78431373
28299,18,90,4418.08,24.54,581.91,58.43137255,72.87581699,58.49673203
28299,18,90,4822.01,23.65,707.86,65.09803922,66.66666667,69.34640523
28299,18,90,5291.01,21.16,897.14,71.83006536,42.15686275,81.24183007
28299,18,90,1745.85,18.5,289.79,22.74509804,21.11111111,30.32679739
28299,18,120,2143.27,19.62,334.66,26.99346405,26.79738562,34.11764706
28299,18,120,6635.32,24.47,984.37,87.05882353,71.83006536,84.96732026
28299,18,90,2283.53,19.44,206.86,28.5620915,25.55555556,23.20261438
28299,18,120,4290.59,21.4,515.29,55.68627451,45.16339869,52.74509804
28299,18,150,8100.35,22.06,1331.42,95.29411765,52.2875817,95.16339869
28299,18,120,5396.78,20.86,729.85,73.39869281,38.30065359,70.58823529
28299,18,120,6455.5,23,1009.17,85.55555556,61.11111111,86.47058824
28299,18,120,6312.05,20.49,971.1,84.05228758,33.92156863,84.37908497
28299,18,90,5087.01,24.52,783.95,68.88888889,72.54901961,74.77124183
28299,18,90,1189.96,21.31,147.97,18.36601307,43.9869281,18.16993464
28299,18,120,4937.08,24.55,936.31,66.92810458,73.20261438,83.26797386
28299,18,120,6118.08,23.94,1115.27,81.69934641,67.90849673,90.91503268
28299,18,120,2081.31,20.27,355.12,26.0130719,31.56862745,35.94771242
28299,18,120,2269.59,21.78,352.88,28.36601307,48.88888889,35.75163399
28299,18,120,2310.18,35.6,363.3,28.82352941,96.20915033,36.60130719
28299,18,120,4099.25,21.82,682.37,52.74509804,49.54248366,67.05882353
28299,18,90,4662.33,25.67,764.55,63.00653595,82.22222222,73.20261438
28299,18,120,1642.26,20.99,235.5,21.83006536,39.73856209,25.75163399
28299,18,90,5102.81,19.8,968.58,69.21568627,27.84313725,84.31372549
28299,18,120,7759.84,25.48,1286.58,93.79084967,80.98039216,94.44444444
28299,18,90,3911.8,21.5,645.8,50.19607843,45.62091503,64.24836601
28299,18,90,2094.29,19.43,279,26.14379085,25.4248366,29.60784314
28299,18,90,6577.34,23.37,1231.12,86.66666667,64.50980392,93.7254902
28299,18,120,5829.16,21.5,999.46,79.01960784,45.62091503,85.94771242
28299,18,120,2720.28,22.5,345,34.83660131,56.79738562,35.29411765
28299,18,90,4839.84,24.73,911.86,65.35947712,74.64052288,81.96078431
28299,18,120,2373.91,19.47,262.21,29.60784314,25.68627451,27.90849673
28299,18,120,9876.3,22.94,1743.83,99.21568627,60.8496732,99.28104575
28299,18,120,5443.49,42.34,669.77,74.11764706,99.47712418,66.07843137
28299,18,120,6873.86,22.52,1086.68,89.01960784,57.18954248,89.80392157
28299,18,120,5986.88,19.84,816.97,80.39215686,28.43137255,76.53594771
28299,18,90,4681.63,21.61,885.35,63.26797386,46.8627451,80.32679739
28299,18,120,6475.05,20.34,999.43,85.81699346,32.35294118,85.88235294
28299,18,90,907.87,21.38,173.13,16.2745098,44.77124183,20.13071895
28299,18,120,4813.16,19.77,714.89,65.03267974,27.64705882,70
28299,18,120,7019.99,24.42,1123.97,90.06535948,71.50326797,91.24183007
28299,18,90,3896.35,25.29,642.95,49.86928105,79.54248366,64.05228758
28299,18,120,2715.67,40.68,451.04,34.70588235,96.47058824,46.14379085
28299,18,120,609.95,13.15,49.26,13.9869281,15.16339869,13.59477124
28299,18,90,6812.69,23.4,1321.82,88.49673203,64.77124183,94.90196078
28299,18,85,1849.19,21.32,237.24,23.79084967,44.11764706,25.94771242
28299,18,90,1613.62,17.3,121,21.76470588,18.75816993,17.51633987
28299,18,90,7402.85,22.92,1378.01,92.35294118,60.71895425,95.68627451
28299,18,90,3544.05,20.26,486.37,44.31372549,31.4379085,50.39215686
28299,18,90,4395.36,20.31,610.75,58.10457516,31.96078431,61.11111111
28299,18,105,9518.56,23.39,1801.34,98.88888889,64.70588235,99.47712418
28299,18,120,4252.46,21.88,536.51,54.83660131,50.65359477,55.29411765
28747,20,90,7048.66,24.02,1266.15,92.16589862,76.86635945,96.49769585
28747,20,90,2854.76,22.64,367.56,24.70046083,59.44700461,30.78341014
28747,20,110,4085.15,22.08,462.42,58.98617512,51.98156682,49.30875576
28747,20,110,2799.97,19.4,452.76,23.77880184,21.10599078,47.09677419
28747,20,95,3244.47,19.81,361.67,33.73271889,25.06912442,29.49308756
28747,20,77,3327.51,22.77,373.95,36.31336406,61.10599078,31.42857143
28747,20,100,7318.01,24.56,970.91,93.4562212,81.75115207,90.32258065
28747,20,90,3470.4,22.05,476.02,40.0921659,51.15207373,51.52073733
28747,20,100,2821.2,26.06,206.29,24.05529954,92.90322581,10.87557604
28747,20,110,4777.94,22.38,639.09,73.640553,56.40552995,71.61290323
28747,20,92,6673.96,27.34,1035.73,89.49308756,97.60368664,91.98156682
28747,20,110,4112.09,20.61,494.91,59.53917051,32.07373272,54.83870968
28747,20,90,7031.4,27.01,1556.22,91.98156682,96.68202765,99.44700461
28747,20,70,3246.9,19.06,427.91,33.82488479,18.15668203,41.65898618
28747,20,90,5683.04,22.16,802.07,82.94930876,52.99539171,83.13364055
28747,20,90,7265.56,24.61,1341.79,93.1797235,82.48847926,97.97235023
28747,20,90,4599.15,23.02,623.82,70.96774194,64.97695853,69.86175115
28747,20,90,5438.73,23.78,1025.55,81.01382488,74.19354839,91.70506912
28747,20,90,6850.42,27.28,1319.16,91.05990783,97.51152074,97.69585253
28747,20,76,2599.24,17.73,362.17,19.8156682,11.42857143,29.95391705
28747,20,90,2888.56,23.39,382.09,25.43778802,69.76958525,33.4562212
28747,20,91,7629.19,23.73,1621.94,94.47004608,73.82488479,99.63133641
28747,20,80,3149.98,24.72,408.95,31.61290323,83.50230415,38.24884793
28747,20,90,5228.59,24.73,1126.93,78.61751152,83.59447005,94.00921659
28747,20,120,6080.86,23.37,720.48,84.97695853,69.40092166,77.69585253
28747,20,100,3490.54,24.76,478.82,41.19815668,83.87096774,52.07373272
28774,19,75,4125.66,22.04,503.59,20.32786885,46.55737705,17.70491803
28774,19,90,5518.04,22.09,657.66,54.75409836,48.19672131,47.54098361
28774,19,90,5286.57,26.63,717.02,47.86885246,95.08196721,55.40983607
28774,19,100,8956.19,24.83,1176.09,99.3442623,80.98360656,96.72131148
28774,19,90,6032.12,21.43,805.17,71.80327869,34.09836066,68.19672131
28774,19,70,4803.77,22.46,611.24,34.42622951,53.1147541,39.01639344
28774,19,100,4735.13,25.34,564.82,33.44262295,85.57377049,26.2295082
28774,19,90,1540.8,17.35,135.76,5.901639344,8.524590164,6.557377049
28774,19,95,6128.39,19.27,772.54,72.78688525,15.73770492,62.95081967
28774,19,100,6526.12,20.43,972.39,79.3442623,22.29508197,86.8852459
28774,19,120,7968.07,24.4,950.11,91.80327869,77.37704918,83.93442623
28774,19,120,6913.31,23.34,890.3,84.59016393,65.24590164,80
28774,19,90,4641.47,21.3,511.73,30.16393443,32.78688525,20
28774,19,90,7778.05,23.53,1011.64,90.81967213,68.52459016,90.49180328
28774,19,90,5194.92,22.23,646.9,44.59016393,50.16393443,45.24590164
28774,19,90,2722.29,17.12,374.85,8.852459016,7.213114754,10.16393443
28774,19,90,5841.71,21.85,580.59,67.54098361,41.31147541,30.81967213
28774,19,90,5800.5,19.8,650.78,67.21311475,18.68852459,46.55737705
28884,18,120,299.88,9.22,33.88,2.941176471,9.803921569,7.712418301
28884,18,90,572.32,12.92,107.43,13.46405229,14.77124183,17.25490196
28884,18,120,150.98,11.71,4.3,0.392156863,13.00653595,0
28884,18,120,3828.79,21.59,457.6,48.62745098,46.66666667,47.12418301
28884,18,120,3957.9,19.48,460.4,51.50326797,25.75163399,47.64705882
28884,18,150,4378.77,20.72,575.04,57.7124183,36.47058824,58.10457516
28884,18,120,5391.74,22.18,615.49,73.33333333,53.26797386,61.37254902
28884,18,120,4019.4,25.74,617.19,52.09150327,82.74509804,61.50326797
28884,18,120,424.46,12.36,27.02,7.124183007,13.66013072,4.901960784
28884,18,120,571.09,8.53,36.4,13.39869281,8.431372549,9.08496732
28884,18,90,470.22,9.6,34.95,10.52287582,10.26143791,8.235294118
28884,18,90,2776.56,18.34,329.13,35.88235294,20.71895425,33.79084967
28884,18,120,464.44,6.36,30.5,10.32679739,1.895424837,5.882352941
28884,18,120,535.16,7.27,19.32,12.41830065,4.640522876,2.156862745
28884,18,90,617.85,14.33,54.98,14.24836601,16.40522876,14.18300654
28884,18,85,416.89,6.51,26.76,6.732026144,2.418300654,4.77124183
28884,18,90,429.22,6.75,22.79,7.450980392,2.810457516,3.137254902
28884,18,120,322.12,5.63,15.2,3.39869281,0.980392157,1.37254902
28884,18,120,3554.33,19.93,391.42,44.37908497,28.82352941,39.41176471
28884,18,120,442.54,7.56,34.89,8.692810458,5.294117647,8.169934641
28884,18,120,4901.11,25.07,600.27,66.40522876,77.77777778,60.19607843
28884,18,90,3743.58,22.38,457.12,47.32026144,55.09803922,46.99346405
28884,18,120,326.27,8.1,40.77,3.790849673,7.254901961,11.37254902
28884,18,120,4924.42,21.38,668.27,66.73202614,44.77124183,65.94771242
28884,18,120,3830.37,18.72,545.57,48.75816993,22.09150327,56.14379085
28884,18,120,328.61,6.34,37.7,3.85620915,1.830065359,10
28884,18,120,4967.31,26.32,749.45,67.32026144,86.66666667,71.96078431
28884,18,120,3094.43,22.05,319.75,39.34640523,52.15686275,32.81045752
28884,18,90,1240.22,20.12,141.85,18.75816993,30.32679739,17.90849673
32263,18,120,6466.06,26.86,799.62,85.75163399,89.67320261,75.55555556
32263,18,90,4579.27,27.87,607.75,61.30718954,93.59477124,60.8496732
32263,18,120,2490.6,22.12,252.55,30.98039216,52.81045752,27.12418301
32263,18,90,4561.26,20.79,566.97,60.91503268,37.18954248,57.84313725
32263,18,100,506.89,13.52,45.82,12.02614379,15.49019608,12.81045752
32263,18,90,4291.9,27.65,489.29,55.75163399,92.94117647,50.58823529
32263,18,90,3912.64,21.1,453.01,50.26143791,40.8496732,46.40522876
32263,18,90,2695.07,20.33,293.24,34.31372549,32.15686275,30.65359477
32263,18,90,283.98,11.78,17.78,2.745098039,13.20261438,1.699346405
32263,18,85,2345.08,22.43,248.39,29.21568627,55.75163399,26.66666667
32263,18,120,7470.88,40.81,1090.54,92.61437908,97.25490196,90
32263,18,120,2780.06,40.96,451.45,36.0130719,98.62745098,46.20915033
32263,18,90,3693.19,21.93,486.49,46.2745098,50.98039216,50.45751634
32263,18,120,6604.15,26.49,820.84,86.79738562,87.77777778,76.99346405
32263,18,120,4250.03,21.32,481.8,54.77124183,44.11764706,49.86928105
32263,18,120,6365.75,22,812.15,84.70588235,51.69934641,76.2745098
32263,18,120,5443.63,18.82,597.07,74.18300654,22.22222222,59.93464052
32263,18,120,5601.57,21.27,765.25,76.53594771,43.66013072,73.26797386
32263,18,120,8030.98,24.73,1039.72,94.96732026,74.64052288,87.97385621
32263,18,90,880.95,10.56,74.18,16.20915033,11.89542484,15.49019608
32263,18,120,2347,20.65,185.11,29.28104575,35.68627451,21.37254902
32263,18,120,5484.17,19.2,752.31,74.5751634,23.92156863,72.2875817
32263,18,120,2623.43,20.21,264.14,32.74509804,31.30718954,28.10457516
